240722 0022 01 4 95              05920.35 00000.00                      0103 
240722 1822 01 4 95              06751.07 00000.00                      0103 
240722 1822 02 4 95              12669.34 00000.00                      
240722 1822 03 4 95              06942.48 00000.00                      
240722 1822 04 4 95              11720.94 00000.00                      
240722 1822 05 3 Soler           20404.56 00000.00                      
240722 1852 01 4 95              06548.05 00000.00                      0103 
240722 1852 02 4 95              12298.47 00000.00                      
240722 1852 03 4 95              06738.53 00000.00                      
240722 1852 04 4 95              11423.19 00000.00                      
240722 1852 05 3 Soler           20175.62 00000.00                      
240722 1922 01 4 95              06392.04 00000.00                      0103 
240722 1922 02 4 95              12066.12 00000.00                      
240722 1922 03 4 95              06600.11 00000.00                      
240722 1922 04 4 95              11185.14 00000.00                      
240722 1922 05 3 Soler           19507.98 00000.00                      
240722 1952 01 4 95              06257.23 00000.00                      0103 
240722 1952 02 4 95              11837.09 00000.00                      
240722 1952 03 4 95              06457.47 00000.00                      
240722 1952 04 4 95              10906.10 00000.00                      
240722 1952 05 3 Soler           19318.70 00000.00                      
240722 2022 01 4 95              06132.17 00000.00                      0103 
240722 2022 02 4 95              11618.91 00000.00                      
240722 2022 03 4 95              06333.63 00000.00                      
240722 2022 04 4 95              10727.90 00000.00                      
240722 2022 05 3 Soler           19319.24 00000.00                      
240722 2052 01 4 95              05996.59 00000.00                      0103 
240722 2052 02 4 95              11393.00 00000.00                      
240722 2052 03 4 95              06195.14 00000.00                      
240722 2052 04 4 95              10461.75 00000.00                      
240722 2052 05 3 Soler           19319.21 00000.00                      
240722 2122 01 4 95              05841.50 00000.00                      0103 
240722 2122 02 4 95              11116.80 00000.00                      
240722 2122 03 4 95              06037.48 00000.00                      
240722 2122 04 4 95              10168.65 00000.00                      
240722 2122 05 3 Soler           19244.00 00000.00                      
240722 2152 01 4 95              05691.89 00000.00                      0103 
240722 2152 02 4 95              10886.05 00000.00                      
240722 2152 03 4 95              05907.20 00000.00                      
240722 2152 04 4 95              10005.66 00000.00                      
240722 2152 05 3 Soler           19150.04 00000.00                      
240722 2222 01 4 95              05647.55 00000.00                      0103 
240722 2222 02 4 95              10794.56 00000.00                      
240722 2222 03 4 95              05853.31 00000.00                      
240722 2222 04 4 95              09855.05 00000.00                      
240722 2222 05 3 Soler           19066.67 00000.00                      
240722 2252 01 4 95              05566.17 00000.00                      0103 
240722 2252 02 4 95              10653.68 00000.00                      
240722 2252 03 4 95              05777.37 00000.00                      
240722 2252 04 4 95              09766.22 00000.00                      
240722 2252 05 3 Soler           19066.45 00000.00                      
240722 2322 01 4 95              05486.48 00000.00                      0103 
240722 2322 02 4 95              10513.31 00000.00                      
240722 2322 03 4 95              05694.16 00000.00                      
240722 2322 04 4 95              09632.82 00000.00                      
240722 2322 05 3 Soler           19066.49 00000.00                      
240722 2352 01 4 95              05442.79 00000.00                      0103 
240722 2352 02 4 95              10446.27 00000.00                      
240722 2352 03 4 95              05652.70 00000.00                      
240722 2352 04 4 95              09560.76 00000.00                      
240722 2352 05 3 Soler           18966.88 00000.00                      
