240727 0406 05 3 Soler           23716.33 00000.00                      
240727 0436 01 4 95              07140.67 00000.00                      
240727 0436 02 4 95              13327.64 00000.00                      
240727 0436 03 4 95              07356.36 00000.00                      
240727 0436 04 4 95              12425.00 00000.00                      
240727 0436 05 3 Soler           23716.31 00000.00                      
240727 0506 01 4 95              07139.77 00000.00                      
240727 0506 02 4 95              13330.28 00000.00                      
240727 0506 03 4 95              07359.05 00000.00                      
240727 0506 04 4 95              12425.07 00000.00                      
240727 0506 05 3 Soler           23716.31 00000.00                      
240727 0536 01 4 95              07138.99 00000.00                      
240727 0536 02 4 95              13331.72 00000.00                      
240727 0536 03 4 95              07356.97 00000.00                      
240727 0536 04 4 95              12384.06 00000.00                      
240727 0536 05 3 Soler           23716.38 00000.00                      
240727 0606 01 4 95              07137.75 00000.00                      
240727 0606 02 4 95              13329.39 00000.00                      
240727 0606 03 4 95              07357.46 00000.00                      
240727 0606 04 4 95              12375.21 00000.00                      
240727 0606 05 3 Soler           23716.15 00000.00                      
240727 0636 01 4 95              07136.58 00000.00                      
240727 0636 02 4 95              13326.33 00000.00                      
240727 0636 03 4 95              07355.97 00000.00                      
240727 0636 04 4 95              12363.63 00000.00                      
240727 0636 05 3 Soler           23693.39 00000.00                      
240727 0706 01 4 95              07134.71 00000.00                      
240727 0706 02 4 95              13305.40 00000.00                      
240727 0706 03 4 95              07349.07 00000.00                      
240727 0706 04 4 95              12307.32 00000.00                      
240727 0706 05 3 Soler           23687.98 00000.00                      
240727 0736 01 4 95              07133.56 00000.00                      
240727 0736 02 4 95              13310.30 00000.00                      
240727 0736 03 4 95              07350.07 00000.00                      
240727 0736 04 4 95              12307.05 00000.00                      
240727 0736 05 3 Soler           23687.89 00000.00                      
240727 0806 01 4 95              07128.17 00000.00                      
240727 0806 02 4 95              13234.27 00000.00                      
240727 0806 03 4 95              07281.95 00000.00                      
240727 0806 04 4 95              12341.65 00000.00                      
240727 0806 05 3 Soler           23687.88 00000.00                      
240727 0836 01 4 95              07076.17 00000.00                      
240727 0836 02 4 95              13227.42 00000.00                      
240727 0836 03 4 95              07274.81 00000.00                      
240727 0836 04 4 95              12335.65 00000.00                      
240727 0836 05 3 Soler           23647.00 00000.00                      
240727 0906 01 4 95              07033.97 00000.00                      
240727 0906 02 4 95              13162.65 00000.00                      
240727 0906 03 4 95              07242.39 00000.00                      
240727 0906 04 4 95              12298.09 00000.00                      
240727 0906 05 3 Soler           23634.54 00000.00                      
240727 0936 01 4 95              07001.11 00000.00                      
240727 0936 02 4 95              13075.45 00000.00                      
240727 0936 03 4 95              07184.08 00000.00                      
240727 0936 04 4 95              12180.35 00000.00                      
240727 0936 05 3 Soler           23550.01 00000.00                      
240727 1006 01 4 95              06887.75 00000.00                      
240727 1006 02 4 95              12915.97 00000.00                      
240727 1006 03 4 95              07096.95 00000.00                      
240727 1006 04 4 95              12045.63 00000.00                      
240727 1006 05 3 Soler           23543.96 00000.00                      
240727 1036 01 4 95              06826.58 00000.00                      
240727 1036 02 4 95              12805.68 00000.00                      
240727 1036 03 4 95              07026.59 00000.00                      
240727 1036 04 4 95              11863.71 00000.00                      
240727 1036 05 3 Soler           23479.16 00000.00                      
240727 1106 01 4 95              06748.84 00000.00                      
240727 1106 02 4 95              12677.64 00000.00                      
240727 1106 03 4 95              06959.54 00000.00                      
240727 1106 04 4 95              11819.88 00000.00                      
240727 1106 05 3 Soler           23479.10 00000.00                      
240727 1136 01 4 95              06673.68 00000.00                      
240727 1136 02 4 95              12526.74 00000.00                      
240727 1136 03 4 95              06879.03 00000.00                      
240727 1136 04 4 95              11671.39 00000.00                      
240727 1136 05 3 Soler           23452.85 00000.00                      
240727 1206 01 4 95              06600.23 00000.00                      
240727 1206 02 4 95              12416.61 00000.00                      
240727 1206 03 4 95              06813.00 00000.00                      
240727 1206 04 4 95              11554.37 00000.00                      
240727 1206 05 3 Soler           23434.72 00000.00                      
240727 1236 01 4 95              06530.08 00000.00                      
240727 1236 02 4 95              12304.04 00000.00                      
240727 1236 03 4 95              06740.61 00000.00                      
240727 1236 04 4 95              11396.51 00000.00                      
240727 1236 05 3 Soler           23434.84 00000.00                      
240727 1306 01 4 95              06432.89 00000.00                      
240727 1306 02 4 95              12132.14 00000.00                      
240727 1306 03 4 95              06649.62 00000.00                      
240727 1306 04 4 95              11286.41 00000.00                      
240727 1306 05 3 Soler           23421.29 00000.00                      
240727 1336 01 4 95              06376.56 00000.00                      
240727 1336 02 4 95              12007.37 00000.00                      
240727 1336 03 4 95              06576.50 00000.00                      
240727 1336 04 4 95              11127.54 00000.00                      
240727 1336 05 3 Soler           23349.21 00000.00                      
------------------ Start session -----------------
240727 1341 01 4 95              06342.38 00000.00 05026.62 240726 0940 
240727 1341 01 4 95                                00144.41 240725 1818 
240727 1341 01 4 95                                05153.66 240725 1214 
240727 1341 01 4 95                                05178.20 240724 1132 
240727 1341 01 4 95                                05414.96 240723 0818 
240727 1341 01 4 95                                04395.96 240722 0500 
240727 1341 01 4 95                                01327.66 240721 1311 
240727 1341 01 4 95                                05960.35 240721 0923 
240727 1341 01 4 95                                00426.03 240721 0851 
240727 1341 01 4 95                                05916.22 240719 1155 
240727 1341 02 4 95              11988.19 00000.00 07609.75 240726 0939 
240727 1341 02 4 95                                09677.03 240725 1216 
240727 1341 02 4 95                                08785.26 240724 1131 
240727 1341 02 4 95                                08682.89 240723 0814 
240727 1341 02 4 95                                08272.06 240722 0459 
240727 1341 02 4 95                                02485.67 240721 1305 
240727 1341 02 4 95                                11940.13 240721 0922 
240727 1341 02 4 95                                08903.77 240719 1155 
240727 1341 02 4 95                                11306.04 240718 0254 
240727 1341 02 4 95                                00619.90 240717 1124 
240727 1341 03 4 95              06551.65 00000.00 05026.62 240726 0940 
240727 1341 03 4 95                                00144.41 240725 1818 
240727 1341 03 4 95                                05153.66 240725 1214 
240727 1341 03 4 95                                05178.20 240724 1132 
240727 1341 03 4 95                                05414.96 240723 0818 
240727 1341 03 4 95                                04395.96 240722 0500 
240727 1341 03 4 95                                01327.66 240721 1311 
240727 1341 03 4 95                                05960.35 240721 0923 
240727 1341 03 4 95                                00426.03 240721 0851 
240727 1341 03 4 95                                05916.22 240719 1155 
240727 1341 04 4 95              11116.74 00000.00 07609.75 240726 0939 
240727 1341 04 4 95                                09677.03 240725 1216 
240727 1341 04 4 95                                08785.26 240724 1131 
240727 1341 04 4 95                                08682.89 240723 0814 
240727 1341 04 4 95                                08272.06 240722 0459 
240727 1341 04 4 95                                02485.67 240721 1305 
240727 1341 04 4 95                                11940.13 240721 0922 
240727 1341 04 4 95                                08903.77 240719 1155 
240727 1341 04 4 95                                11306.04 240718 0254 
240727 1341 04 4 95                                00619.90 240717 1124 
240727 1341 05 3 Soler           23349.36 00000.00 11754.03 240726 0915 
240727 1341 05 3 Soler                             09007.53 240725 1155 
240727 1341 05 3 Soler                             10850.43 240724 1128 
240727 1341 05 3 Soler                             10036.63 240723 0811 
240727 1341 05 3 Soler                             11004.94 240722 0457 
240727 1341 05 3 Soler                             12703.19 240721 1240 
240727 1341 05 3 Soler                             02577.68 240721 0919 
240727 1341 05 3 Soler                             08726.33 240719 1139 
240727 1341 05 3 Soler                             08062.98 240718 0253 
240727 1341 05 3 Soler                             14707.84 240717 1124 
240727 1411 01 4 95              06257.60 00000.00                      
240727 1411 02 4 95              11844.91 00000.00                      
240727 1411 03 4 95              06469.05 00000.00                      
240727 1411 04 4 95              10935.23 00000.00                      
240727 1411 05 3 Soler           23117.40 00000.00                      
240727 1441 01 4 95              06162.72 00000.00                      
240727 1441 02 4 95              11678.84 00000.00                      
240727 1441 03 4 95              06354.51 00000.00                      
240727 1441 04 4 95              10692.84 00000.00                      
240727 1441 05 3 Soler           23005.06 00000.00                      
240727 1511 01 4 95              06088.20 00000.00                      
240727 1511 02 4 95              11545.23 00000.00                      
240727 1511 03 4 95              06295.97 00000.00                      
240727 1511 04 4 95              10656.98 00000.00                      
240727 1511 05 3 Soler           22972.36 00000.00                      
240727 1541 01 4 95              06006.16 00000.00                      
240727 1541 02 4 95              11412.49 00000.00                      
240727 1541 03 4 95              06214.74 00000.00                      
240727 1541 04 4 95              10532.48 00000.00                      
240727 1541 05 3 Soler           22972.19 00000.00                      
240727 1611 01 4 95              05986.85 00000.00                      
240727 1611 02 4 95              11356.17 00000.00                      
240727 1611 03 4 95              06187.73 00000.00                      
240727 1611 04 4 95              10408.39 00000.00                      
240727 1611 05 3 Soler           22972.13 00000.00                      
240727 1641 01 4 95              05892.13 00000.00                      
240727 1641 02 4 95              11229.35 00000.00                      
240727 1641 03 4 95              06105.72 00000.00                      
240727 1641 04 4 95              10355.56 00000.00                      
240727 1641 05 3 Soler           22948.64 00000.00                      
240727 1711 01 4 95              05817.55 00000.00                      
240727 1711 02 4 95              11098.44 00000.00                      
240727 1711 03 4 95              06021.49 00000.00                      
240727 1711 04 4 95              10180.07 00000.00                      
240727 1711 05 3 Soler           22465.53 00000.00                      
------------------ Start session -----------------
240727 1718 01 4 95              05784.65 00000.00 05026.62 240726 0940 
240727 1718 01 4 95                                00144.41 240725 1818 
240727 1718 01 4 95                                05153.66 240725 1214 
240727 1718 01 4 95                                05178.20 240724 1132 
240727 1718 01 4 95                                05414.96 240723 0818 
240727 1718 01 4 95                                04395.96 240722 0500 
240727 1718 01 4 95                                01327.66 240721 1311 
240727 1718 01 4 95                                05960.35 240721 0923 
240727 1718 01 4 95                                00426.03 240721 0851 
240727 1718 01 4 95                                05916.22 240719 1155 
240727 1718 02 4 95              11043.08 00000.00 07609.75 240726 0939 
240727 1718 02 4 95                                09677.03 240725 1216 
240727 1718 02 4 95                                08785.26 240724 1131 
240727 1718 02 4 95                                08682.89 240723 0814 
240727 1718 02 4 95                                08272.06 240722 0459 
240727 1718 02 4 95                                02485.67 240721 1305 
240727 1718 02 4 95                                11940.13 240721 0922 
240727 1718 02 4 95                                08903.77 240719 1155 
240727 1718 02 4 95                                11306.04 240718 0254 
240727 1718 02 4 95                                00619.90 240717 1124 
240727 1718 03 4 95              05994.49 00000.00 05026.62 240726 0940 
240727 1718 03 4 95                                00144.41 240725 1818 
240727 1718 03 4 95                                05153.66 240725 1214 
240727 1718 03 4 95                                05178.20 240724 1132 
240727 1718 03 4 95                                05414.96 240723 0818 
240727 1718 03 4 95                                04395.96 240722 0500 
240727 1718 03 4 95                                01327.66 240721 1311 
240727 1718 03 4 95                                05960.35 240721 0923 
240727 1718 03 4 95                                00426.03 240721 0851 
240727 1718 03 4 95                                05916.22 240719 1155 
240727 1718 04 4 95              10167.26 00000.00 07609.75 240726 0939 
240727 1718 04 4 95                                09677.03 240725 1216 
240727 1718 04 4 95                                08785.26 240724 1131 
240727 1718 04 4 95                                08682.89 240723 0814 
240727 1718 04 4 95                                08272.06 240722 0459 
240727 1718 04 4 95                                02485.67 240721 1305 
240727 1718 04 4 95                                11940.13 240721 0922 
240727 1718 04 4 95                                08903.77 240719 1155 
240727 1718 04 4 95                                11306.04 240718 0254 
240727 1718 04 4 95                                00619.90 240717 1124 
240727 1718 05 3 Soler           22465.48 00000.00 11754.03 240726 0915 
240727 1718 05 3 Soler                             09007.53 240725 1155 
240727 1718 05 3 Soler                             10850.43 240724 1128 
240727 1718 05 3 Soler                             10036.63 240723 0811 
240727 1718 05 3 Soler                             11004.94 240722 0457 
240727 1718 05 3 Soler                             12703.19 240721 1240 
240727 1718 05 3 Soler                             02577.68 240721 0919 
240727 1718 05 3 Soler                             08726.33 240719 1139 
240727 1718 05 3 Soler                             08062.98 240718 0253 
240727 1718 05 3 Soler                             14707.84 240717 1124 
240727 1748 01 4 95              05697.88 00000.00                      
240727 1748 02 4 95              10894.07 00000.00                      
240727 1748 03 4 95              05908.68 00000.00                      
240727 1748 04 4 95              09987.78 00000.00                      
240727 1748 05 3 Soler           22399.17 00000.00                      
240727 1818 01 4 95              05598.08 00000.00                      
240727 1818 02 4 95              10704.82 00000.00                      
240727 1818 03 4 95              05782.19 00000.00                      
240727 1818 04 4 95              09709.13 00000.00                      
240727 1818 05 3 Soler           22399.46 00000.00                      
240727 1848 01 4 95              05469.01 00000.00                      
240727 1848 02 4 95              10446.30 00000.00                      
240727 1848 03 4 95              05669.88 00000.00                      
240727 1848 04 4 95              09570.32 00000.00                      
240727 1848 05 3 Soler           22399.57 00000.00                      
240727 1918 01 4 95              05387.68 00000.00                      
240727 1918 02 4 95              10343.84 00000.00                      
240727 1918 03 4 95              05591.79 00000.00                      
240727 1918 04 4 95              09454.94 00000.00                      
240727 1918 05 3 Soler           22399.55 00000.00                      
240727 1948 01 4 95              05319.06 00000.00                      
240727 1948 02 4 95              10202.38 00000.00                      
240727 1948 03 4 95              05520.73 00000.00                      
240727 1948 04 4 95              09306.44 00000.00                      
240727 1948 05 3 Soler           22365.46 00000.00                      
240727 2018 01 4 95              05219.89 00000.00                      
240727 2018 02 4 95              10050.95 00000.00                      
240727 2018 03 4 95              05428.77 00000.00                      
240727 2018 04 4 95              09179.53 00000.00                      
240727 2018 05 3 Soler           22256.88 00000.00                      
240727 2048 01 4 95              05151.38 00000.00                      
240727 2048 02 4 95              09923.92 00000.00                      
240727 2048 03 4 95              05360.75 00000.00                      
240727 2048 04 4 95              09052.77 00000.00                      
240727 2048 05 3 Soler           22155.13 00000.00                      
240727 2118 01 4 95              04997.51 00000.00                      
240727 2118 02 4 95              09664.76 00000.00                      
240727 2118 03 4 95              05199.71 00000.00                      
240727 2118 04 4 95              08763.27 00000.00                      
240727 2118 05 3 Soler           21996.39 00000.00                      
240727 2148 01 4 95              04859.29 00000.00                      
240727 2148 02 4 95              09431.30 00000.00                      
240727 2148 03 4 95              05067.59 00000.00                      
240727 2148 04 4 95              08564.21 00000.00                      
240727 2148 05 3 Soler           21996.61 00000.00                      
240727 2218 01 4 95              04723.15 00000.00                      
240727 2218 02 4 95              09191.07 00000.00                      
240727 2218 03 4 95              04910.29 00000.00                      
240727 2218 04 4 95              08260.76 00000.00                      
240727 2218 05 3 Soler           21891.81 00000.00                      
240727 2248 01 4 95              04590.27 00000.00                      
240727 2248 02 4 95              08968.10 00000.00                      
240727 2248 03 4 95              04788.62 00000.00                      
240727 2248 04 4 95              08077.98 00000.00                      
240727 2248 05 3 Soler           21892.29 00000.00                      
240727 2318 01 4 95              04510.75 00000.00                      
240727 2318 02 4 95              08824.26 00000.00                      
240727 2318 03 4 95              04716.19 00000.00                      
240727 2318 04 4 95              07964.04 00000.00                      
240727 2318 05 3 Soler           21844.92 00000.00                      
240727 2348 01 4 95              04471.64 00000.00 00025.95 240727 2311 
240727 2348 02 4 95              08751.53 00000.00                      
240727 2348 03 4 95              04668.06 00000.00 00025.95 240727 2311 
240727 2348 04 4 95              07874.28 00000.00                      
240727 2348 05 3 Soler           21784.50 00000.00                      
