240723 0022 01 4 95              05438.28 00000.00                      0103 
240723 0552 05 3 Soler           17923.56 00000.00                      
240723 0622 01 4 95              05259.39 00000.00                      0103 
240723 0622 02 4 95              10121.33 00000.00                      
240723 0622 03 4 95              05469.65 00000.00                      
240723 0622 04 4 95              09244.10 00000.00                      
240723 0622 05 3 Soler           17785.65 00000.00                      
240723 0652 01 4 95              05220.74 00000.00                      0103 
240723 0652 02 4 95              10027.00 00000.00                      
240723 0652 03 4 95              05397.36 00000.00                      
240723 0652 04 4 95              09093.27 00000.00                      
240723 0652 05 3 Soler           17603.59 00000.00                      
240723 0722 01 4 95              05113.28 00000.00                      0103 
240723 0722 02 4 95              09848.04 00000.00                      
240723 0722 03 4 95              05300.44 00000.00                      
240723 0722 04 4 95              08906.88 00000.00                      
240723 0722 05 3 Soler           17294.41 00000.00                      
240723 0752 01 4 95              04956.21 00000.00                      0103 
240723 0752 02 4 95              09603.69 00000.00                      
240723 0752 03 4 95              05167.60 00000.00                      
240723 0752 04 4 95              08737.39 00000.00                      
240723 0752 05 3 Soler           17045.86 00000.00                      
240723 0822 01 4 95              06582.51 00000.00                      0103 
240723 0822 02 4 95              12687.60 00000.00                      
240723 0822 03 4 95              06638.43 00000.00                      
240723 0822 04 4 95              12265.91 00000.00                      
240723 0822 05 3 Soler           23274.80 00000.00                      
240723 0852 01 4 95              09127.66 00000.00                      0204 0103 
240723 0852 02 4 95              17846.18 00000.00 08682.89 240723 0814 0204 
240723 0852 03 4 95              10074.08 00000.00                      0212 0204 
240723 0852 04 4 95              17228.19 00000.00 08682.89 240723 0814 
240723 0852 05 3 Soler           26900.40 00000.00 10036.63 240723 0811 
240723 0922 01 4 95              09308.97 00000.00 05414.96 240723 0818 0204 0103 
240723 0922 02 4 95              17469.24 00000.00                      
240723 0922 03 4 95              09829.34 00000.00 05414.96 240723 0818 0212 0204 
240723 0922 04 4 95              16710.45 00000.00                      
240723 0922 05 3 Soler           26789.99 00000.00                      
240723 0952 01 4 95              09448.40 00000.00                      0204 0103 
240723 0952 02 4 95              17154.10 00000.00                      
240723 0952 03 4 95              09625.38 00000.00                      0212 0204 
240723 0952 04 4 95              16332.15 00000.00                      
240723 0952 05 3 Soler           26633.27 00000.00                      
240723 1022 01 4 95              09262.92 00000.00                      0204 0103 
240723 1022 02 4 95              16858.29 00000.00                      
240723 1022 03 4 95              09455.09 00000.00                      0212 0204 
240723 1022 04 4 95              16158.46 00000.00                      
240723 1022 05 3 Soler           26462.88 00000.00                      
240723 1052 01 4 95              09154.78 00000.00                      0204 0103 
240723 1052 02 4 95              16694.72 00000.00                      
240723 1052 03 4 95              09351.00 00000.00                      0204 
240723 1052 04 4 95              15962.70 00000.00                      
240723 1052 05 3 Soler           26119.59 00000.00                      
240723 1122 01 4 95              09042.13 00000.00                      0204 0103 
240723 1122 02 4 95              16499.13 00000.00                      
240723 1122 03 4 95              09223.64 00000.00                      0204 
240723 1122 04 4 95              15713.27 00000.00                      
240723 1122 05 3 Soler           25845.54 00000.00                      
240723 1152 01 4 95              08896.79 00000.00                      0204 0103 
240723 1152 02 4 95              16273.87 00000.00                      
240723 1152 03 4 95              09082.17 00000.00                      0204 
240723 1152 04 4 95              15496.51 00000.00                      
240723 1152 05 3 Soler           25341.31 00000.00                      
240723 1222 01 4 95              08812.87 00000.00                      0103 
240723 1222 02 4 95              16145.97 00000.00                      
240723 1222 03 4 95              09001.77 00000.00                      0204 
240723 1222 04 4 95              15374.11 00000.00                      
240723 1222 05 3 Soler           24871.71 00000.00                      
240723 1252 01 4 95              08679.34 00000.00                      0103 
240723 1252 02 4 95              15919.10 00000.00                      
240723 1252 03 4 95              08872.67 00000.00                      
240723 1252 04 4 95              15119.48 00000.00                      
240723 1252 05 3 Soler           24372.10 00000.00                      
240723 1322 01 4 95              08558.81 00000.00                      0103 
240723 1322 02 4 95              15727.83 00000.00                      
240723 1322 03 4 95              08756.85 00000.00                      
240723 1322 04 4 95              14903.35 00000.00                      
240723 1322 05 3 Soler           23490.85 00000.00                      
240723 1352 01 4 95              08450.82 00000.00                      0103 
240723 1352 02 4 95              15537.01 00000.00                      
240723 1352 03 4 95              08627.13 00000.00                      
240723 1352 04 4 95              14658.91 00000.00                      
240723 1352 05 3 Soler           23330.87 00000.00                      
240723 1422 01 4 95              08304.59 00000.00                      0103 
240723 1422 02 4 95              15300.25 00000.00                      
240723 1422 03 4 95              08495.55 00000.00                      
240723 1422 04 4 95              14425.44 00000.00                      
240723 1422 05 3 Soler           23157.41 00000.00                      
240723 1452 01 4 95              08152.57 00000.00                      0103 
240723 1452 02 4 95              15027.73 00000.00                      
240723 1452 03 4 95              08356.93 00000.00                      
240723 1452 04 4 95              14239.63 00000.00                      
240723 1452 05 3 Soler           22430.06 00000.00                      
240723 1522 01 4 95              08033.15 00000.00                      0103 
240723 1522 02 4 95              14823.08 00000.00                      
240723 1522 03 4 95              08229.05 00000.00                      
240723 1522 04 4 95              14014.07 00000.00                      
240723 1522 05 3 Soler           22248.16 00000.00                      
240723 1552 01 4 95              07876.23 00000.00                      0103 
240723 1552 02 4 95              14579.30 00000.00                      
240723 1552 03 4 95              08067.23 00000.00                      
240723 1552 04 4 95              13726.69 00000.00                      
240723 1552 05 3 Soler           21688.54 00000.00                      
240723 1622 01 4 95              07733.72 00000.00                      0103 
240723 1622 02 4 95              14335.83 00000.00                      
240723 1622 03 4 95              07907.37 00000.00                      
240723 1622 04 4 95              13399.25 00000.00                      
240723 1622 05 3 Soler           21559.30 00000.00                      
240723 1652 01 4 95              07513.30 00000.00                      0103 
240723 1652 02 4 95              13965.95 00000.00                      
240723 1652 03 4 95              07708.14 00000.00                      
240723 1652 04 4 95              13087.14 00000.00                      
240723 1652 05 3 Soler           21271.60 00000.00                      
240723 1722 01 4 95              07363.84 00000.00                      0103 
240723 1722 02 4 95              13717.83 00000.00                      
240723 1722 03 4 95              07544.60 00000.00                      
240723 1722 04 4 95              12721.76 00000.00                      
240723 1722 05 3 Soler           20990.57 00000.00                      
240723 1752 01 4 95              07212.92 00000.00                      0103 
240723 1752 02 4 95              13448.32 00000.00                      
240723 1752 03 4 95              07422.39 00000.00                      
240723 1752 04 4 95              12600.16 00000.00                      
240723 1752 05 3 Soler           20522.74 00000.00                      
240723 1822 01 4 95              07099.07 00000.00                      0103 
240723 1822 02 4 95              13270.17 00000.00                      
240723 1822 03 4 95              07300.43 00000.00                      
240723 1822 04 4 95              12380.24 00000.00                      
240723 1822 05 3 Soler           19982.23 00000.00                      
240723 1852 01 4 95              06894.54 00000.00                      0103 
240723 1852 02 4 95              12898.82 00000.00                      
240723 1852 03 4 95              07095.75 00000.00                      
240723 1852 04 4 95              12033.91 00000.00                      
240723 1852 05 3 Soler           19671.63 00000.00                      
240723 1922 01 4 95              06745.91 00000.00                      0103 
240723 1922 02 4 95              12654.34 00000.00                      
240723 1922 03 4 95              06916.97 00000.00                      
240723 1922 04 4 95              11648.80 00000.00                      
240723 1922 05 3 Soler           19575.00 00000.00                      
240723 1952 01 4 95              06550.55 00000.00                      0103 
240723 1952 02 4 95              12309.42 00000.00                      
240723 1952 03 4 95              06741.90 00000.00                      
240723 1952 04 4 95              11391.87 00000.00                      
240723 1952 05 3 Soler           19358.85 00000.00                      
240723 2022 01 4 95              06364.83 00000.00                      0103 
240723 2022 02 4 95              12004.37 00000.00                      
240723 2022 03 4 95              06565.24 00000.00                      
240723 2022 04 4 95              11110.38 00000.00                      
240723 2022 05 3 Soler           19209.12 00000.00                      
240723 2052 01 4 95              06228.48 00000.00                      0103 
240723 2052 02 4 95              11791.17 00000.00                      
240723 2052 03 4 95              06421.06 00000.00                      
240723 2052 04 4 95              10764.38 00000.00                      
240723 2052 05 3 Soler           19156.63 00000.00                      
240723 2122 01 4 95              06127.33 00000.00                      0103 
240723 2122 02 4 95              11617.28 00000.00                      
240723 2122 03 4 95              06330.34 00000.00                      
240723 2122 04 4 95              10669.23 00000.00                      
240723 2122 05 3 Soler           19102.48 00000.00                      
240723 2152 01 4 95              06056.77 00000.00                      0103 
240723 2152 02 4 95              11487.10 00000.00                      
240723 2152 03 4 95              06254.46 00000.00                      
240723 2152 04 4 95              10513.88 00000.00                      
240723 2152 05 3 Soler           19051.66 00000.00                      
240723 2222 01 4 95              05941.12 00000.00                      0103 
240723 2222 02 4 95              11307.13 00000.00                      
240723 2222 03 4 95              06151.95 00000.00                      
240723 2222 04 4 95              10410.29 00000.00                      
240723 2222 05 3 Soler           19037.54 00000.00                      
240723 2252 01 4 95              05853.51 00000.00                      0103 
240723 2252 02 4 95              11157.12 00000.00                      
240723 2252 03 4 95              06062.54 00000.00                      
240723 2252 04 4 95              10280.64 00000.00                      
240723 2252 05 3 Soler           19037.54 00000.00                      
240723 2322 01 4 95              05800.74 00000.00                      0103 
240723 2322 02 4 95              11063.08 00000.00                      
240723 2322 03 4 95              06012.57 00000.00                      
240723 2322 04 4 95              10168.71 00000.00                      
240723 2322 05 3 Soler           19037.66 00000.00                      
240723 2352 01 4 95              05762.44 00000.00                      0103 
240723 2352 02 4 95              10994.25 00000.00                      
240723 2352 03 4 95              05967.25 00000.00                      
240723 2352 04 4 95              10093.97 00000.00                      
240723 2352 05 3 Soler           19037.81 00000.00                      
